"id","pred"
"2019_3155_3346",0.65144726786157
"2019_3155_3347",0.683497308157325
"2019_3155_3349",0.636023245764999
"2019_3155_3352",0.767021551302274
"2019_3155_3353",0.428620691498302
"2019_3155_3355",0.325997683053967
"2019_3155_3376",0.299191799838535
"2019_3155_3377",0.359246361909887
"2019_3155_3380",0.705505628027658
"2019_3155_3390",0.0677161462417635
"2019_3155_3393",0.195719361383276
"2019_3155_3397",0.623032033131668
"2019_3155_3400",0.45896457847599
"2019_3155_3401",0.241897388032908
"2019_3155_3406",0.767021551302274
"2019_3155_3413",0.747199273212927
"2019_3155_3416",0.768343420311432
"2019_3155_3417",0.339880456681649
"2019_3155_3460",0.731383723125305
"2019_3163_3177",0.841955568552735
"2019_3163_3179",0.936998797885073
"2019_3163_3195",0.936998797885073
"2019_3163_3199",0.830048493122079
"2019_3163_3200",0.936998797885073
"2019_3163_3211",0.78040993863644
"2019_3163_3231",0.936998797885073
"2019_3163_3234",0.64537167069315
"2019_3163_3235",0.731383723125305
"2019_3163_3243",0.915414499403687
"2019_3163_3246",0.827071433769521
"2019_3163_3257",0.339880456681649
"2019_3163_3263",0.936998797885073
"2019_3163_3266",0.814290327156251
"2019_3163_3268",0.716286934688938
"2019_3163_3273",0.936998797885073
"2019_3163_3274",0.795010192119086
"2019_3163_3276",0.843148073414246
"2019_3163_3277",0.936998797885073
"2019_3163_3280",0.339880456681649
"2019_3163_3281",0.852771750419903
"2019_3163_3283",0.936998797885073
"2019_3163_3301",0.752034567244441
"2019_3163_3308",0.936998797885073
"2019_3163_3314",0.936998797885073
"2019_3163_3323",0.35512992067215
"2019_3163_3332",0.590732110450095
"2019_3163_3333",0.73836359101228
"2019_3163_3340",0.895498616250638
"2019_3163_3343",0.936998797885073
"2019_3163_3346",0.936998797885073
"2019_3163_3347",0.915414499403687
"2019_3163_3349",0.936998797885073
"2019_3163_3352",0.915414499403687
"2019_3163_3353",0.843033050945171
"2019_3163_3355",0.841955568552735
"2019_3163_3376",0.795010192119086
"2019_3163_3377",0.880771295877494
"2019_3163_3380",0.936998797885073
"2019_3163_3390",0.538733946021146
"2019_3163_3393",0.731383723125305
"2019_3163_3397",0.915414499403687
"2019_3163_3400",0.852771750419903
"2019_3163_3401",0.795010192119086
"2019_3163_3406",0.936998797885073
"2019_3163_3413",0.936998797885073
"2019_3163_3416",0.936998797885073
"2019_3163_3417",0.794935587159061
"2019_3163_3460",0.936998797885073
"2019_3177_3179",0.642105352158219
"2019_3177_3195",0.690839474549995
"2019_3177_3199",0.44231462008712
"2019_3177_3200",0.690839474549995
"2019_3177_3211",0.359246361909887
"2019_3177_3231",0.624910321701259
"2019_3177_3234",0.185347640190769
"2019_3177_3235",0.233955105124093
"2019_3177_3243",0.636023245764999
"2019_3177_3246",0.452241969048088
"2019_3177_3257",0.0720878953788736
"2019_3177_3263",0.690839474549995
"2019_3177_3266",0.342049648890528
"2019_3177_3268",0.266844818196386
"2019_3177_3273",0.814290327156251
"2019_3177_3274",0.311395111644144
"2019_3177_3276",0.552624878841511
"2019_3177_3277",0.533884250308977
"2019_3177_3280",0.0677161462417635
"2019_3177_3281",0.524864336763584
"2019_3177_3283",0.642105352158219
"2019_3177_3301",0.266844818196386
"2019_3177_3308",0.619194986619569
"2019_3177_3314",0.552624878841511
"2019_3177_3323",0.0720878953788736
"2019_3177_3332",0.133988773779824
"2019_3177_3333",0.327495524665702
"2019_3177_3340",0.574967151823798
"2019_3177_3343",0.654803442505823
"2019_3177_3346",0.654803442505823
"2019_3177_3347",0.73415226026657
"2019_3177_3349",0.674478198684841
"2019_3177_3352",0.830048493122079
"2019_3177_3353",0.524864336763584
"2019_3177_3355",0.506366841039713
"2019_3177_3376",0.327495524665702
"2019_3177_3377",0.552624878841511
"2019_3177_3380",0.830048493122079
"2019_3177_3390",0.196062629876892
"2019_3177_3393",0.266844818196386
"2019_3177_3397",0.654803442505823
"2019_3177_3400",0.538733946021146
"2019_3177_3401",0.252329418174423
"2019_3177_3406",0.830048493122079
"2019_3177_3413",0.802595429614779
"2019_3177_3416",0.690839474549995
"2019_3177_3417",0.538733946021146
"2019_3177_3460",0.763509797418295
"2019_3179_3195",0.683497308157325
"2019_3179_3199",0.323143253147663
"2019_3179_3200",0.636023245764999
"2019_3179_3211",0.339880456681649
"2019_3179_3231",0.538733946021146
"2019_3179_3234",0.106426526230139
"2019_3179_3235",0.185347640190769
"2019_3179_3243",0.494993250645386
"2019_3179_3246",0.325997683053967
"2019_3179_3257",0.0965029643177355
"2019_3179_3263",0.697865221077315
"2019_3179_3266",0.266844818196386
"2019_3179_3268",0.233371174329233
"2019_3179_3273",0.688170239505808
"2019_3179_3274",0.243485343760939
"2019_3179_3276",0.44231462008712
"2019_3179_3277",0.428620691498302
"2019_3179_3280",0.0677161462417635
"2019_3179_3281",0.339880456681649
"2019_3179_3283",0.538733946021146
"2019_3179_3301",0.366203931914728
"2019_3179_3308",0.683497308157325
"2019_3179_3314",0.423771360579161
"2019_3179_3323",0.0677161462417635
"2019_3179_3332",0.0965029643177355
"2019_3179_3333",0.243485343760939
"2019_3179_3340",0.45652714768339
"2019_3179_3343",0.660610931649078
"2019_3179_3346",0.64537167069315
"2019_3179_3347",0.752034567244441
"2019_3179_3349",0.636023245764999
"2019_3179_3352",0.752034567244441
"2019_3179_3353",0.339880456681649
"2019_3179_3355",0.339880456681649
"2019_3179_3376",0.229842263019851
"2019_3179_3377",0.44231462008712
"2019_3179_3380",0.752034567244441
"2019_3179_3390",0.0965029643177355
"2019_3179_3393",0.233371174329233
"2019_3179_3397",0.538733946021146
"2019_3179_3400",0.339880456681649
"2019_3179_3401",0.233371174329233
"2019_3179_3406",0.752034567244441
"2019_3179_3413",0.752034567244441
"2019_3179_3416",0.652531857516789
"2019_3179_3417",0.339880456681649
"2019_3179_3460",0.752034567244441
"2019_3195_3199",0.243485343760939
"2019_3195_3200",0.555398785877366
"2019_3195_3211",0.185347640190769
"2019_3195_3231",0.347460184326655
"2019_3195_3234",0.0965029643177355
"2019_3195_3235",0.0677161462417635
"2019_3195_3243",0.339880456681649
"2019_3195_3246",0.241897388032908
"2019_3195_3257",0.0677161462417635
"2019_3195_3263",0.538733946021146
"2019_3195_3266",0.133988773779824
"2019_3195_3268",0.0965029643177355
"2019_3195_3273",0.64537167069315
"2019_3195_3274",0.160306450009178
"2019_3195_3276",0.266844818196386
"2019_3195_3277",0.266844818196386
"2019_3195_3280",0.0720878953788736
"2019_3195_3281",0.311395111644144
"2019_3195_3283",0.410584011893616
"2019_3195_3301",0.0965029643177355
"2019_3195_3308",0.538733946021146
"2019_3195_3314",0.266844818196386
"2019_3195_3323",0.0677161462417635
"2019_3195_3332",0.121161475495996
"2019_3195_3333",0.220381724136312
"2019_3195_3340",0.375201017581029
"2019_3195_3343",0.44231462008712
"2019_3195_3346",0.45896457847599
"2019_3195_3347",0.590732110450095
"2019_3195_3349",0.44231462008712
"2019_3195_3352",0.752034567244441
"2019_3195_3353",0.311395111644144
"2019_3195_3355",0.254445168919053
"2019_3195_3376",0.220381724136312
"2019_3195_3377",0.209390342010859
"2019_3195_3380",0.688170239505808
"2019_3195_3390",0.0677161462417635
"2019_3195_3393",0.102528800670798
"2019_3195_3397",0.428620691498302
"2019_3195_3400",0.35512992067215
"2019_3195_3401",0.185347640190769
"2019_3195_3406",0.669648270395082
"2019_3195_3413",0.64537167069315
"2019_3195_3416",0.44231462008712
"2019_3195_3417",0.299191799838535
"2019_3195_3460",0.590732110450095
"2019_3199_3200",0.754267440030198
"2019_3199_3211",0.506366841039713
"2019_3199_3231",0.678816767503739
"2019_3199_3234",0.301599529736391
"2019_3199_3235",0.266844818196386
"2019_3199_3243",0.654803442505823
"2019_3199_3246",0.56918918277999
"2019_3199_3257",0.0677161462417635
"2019_3199_3263",0.766520117063455
"2019_3199_3266",0.452241969048088
"2019_3199_3268",0.266844818196386
"2019_3199_3273",0.850701399321429
"2019_3199_3274",0.428620691498302
"2019_3199_3276",0.605483657559755
"2019_3199_3277",0.572818027489039
"2019_3199_3280",0.0677161462417635
"2019_3199_3281",0.65144726786157
"2019_3199_3283",0.690839474549995
"2019_3199_3301",0.280208364654397
"2019_3199_3308",0.754267440030198
"2019_3199_3314",0.547984102568592
"2019_3199_3323",0.0677161462417635
"2019_3199_3332",0.147950139938387
"2019_3199_3333",0.44231462008712
"2019_3199_3340",0.596048330178049
"2019_3199_3343",0.719775951465467
"2019_3199_3346",0.73415226026657
"2019_3199_3347",0.827071433769521
"2019_3199_3349",0.737811208297154
"2019_3199_3352",0.852771750419903
"2019_3199_3353",0.636023245764999
"2019_3199_3355",0.623032033131668
"2019_3199_3376",0.399584906253711
"2019_3199_3377",0.605483657559755
"2019_3199_3380",0.852771750419903
"2019_3199_3390",0.133988773779824
"2019_3199_3393",0.266844818196386
"2019_3199_3397",0.690839474549995
"2019_3199_3400",0.636023245764999
"2019_3199_3401",0.359246361909887
"2019_3199_3406",0.841955568552735
"2019_3199_3413",0.841955568552735
"2019_3199_3416",0.737811208297154
"2019_3199_3417",0.636023245764999
"2019_3199_3460",0.814290327156251
"2019_3200_3211",0.233371174329233
"2019_3200_3231",0.323143253147663
"2019_3200_3234",0.0965029643177355
"2019_3200_3235",0.0965029643177355
"2019_3200_3243",0.339880456681649
"2019_3200_3246",0.241897388032908
"2019_3200_3257",0.0677161462417635
"2019_3200_3263",0.538733946021146
"2019_3200_3266",0.185347640190769
"2019_3200_3268",0.0965029643177355
"2019_3200_3273",0.669648270395082
"2019_3200_3274",0.229842263019851
"2019_3200_3276",0.327495524665702
"2019_3200_3277",0.266844818196386
"2019_3200_3280",0.0720878953788736
"2019_3200_3281",0.339880456681649
"2019_3200_3283",0.44231462008712
"2019_3200_3301",0.0965029643177355
"2019_3200_3308",0.538733946021146
"2019_3200_3314",0.327495524665702
"2019_3200_3323",0.0677161462417635
"2019_3200_3332",0.144100194150055
"2019_3200_3333",0.243485343760939
"2019_3200_3340",0.342366319718562
"2019_3200_3343",0.494993250645386
"2019_3200_3346",0.511806341867285
"2019_3200_3347",0.64537167069315
"2019_3200_3349",0.44231462008712
"2019_3200_3352",0.669648270395082
"2019_3200_3353",0.339880456681649
"2019_3200_3355",0.461425222139049
"2019_3200_3376",0.243485343760939
"2019_3200_3377",0.3110808000861
"2019_3200_3380",0.652729262919254
"2019_3200_3390",0.0677161462417635
"2019_3200_3393",0.0822531020230519
"2019_3200_3397",0.44231462008712
"2019_3200_3400",0.323143253147663
"2019_3200_3401",0.185347640190769
"2019_3200_3406",0.669648270395082
"2019_3200_3413",0.669648270395082
"2019_3200_3416",0.423771360579161
"2019_3200_3417",0.31100135986395
"2019_3200_3460",0.552737054283614
"2019_3211_3231",0.690839474549995
"2019_3211_3234",0.243485343760939
"2019_3211_3235",0.327495524665702
"2019_3211_3243",0.682615178828606
"2019_3211_3246",0.636023245764999
"2019_3211_3257",0.102528800670798
"2019_3211_3263",0.827071433769521
"2019_3211_3266",0.524864336763584
"2019_3211_3268",0.35512992067215
"2019_3211_3273",0.841955568552735
"2019_3211_3274",0.44231462008712
"2019_3211_3276",0.559770579840406
"2019_3211_3277",0.654803442505823
"2019_3211_3280",0.0753730515511331
"2019_3211_3281",0.636023245764999
"2019_3211_3283",0.690839474549995
"2019_3211_3301",0.339880456681649
"2019_3211_3308",0.827071433769521
"2019_3211_3314",0.654803442505823
"2019_3211_3323",0.0801966068792458
"2019_3211_3332",0.185347640190769
"2019_3211_3333",0.399584906253711
"2019_3211_3340",0.684523783466513
"2019_3211_3343",0.776876524898462
"2019_3211_3346",0.776876524898462
"2019_3211_3347",0.850701399321429
"2019_3211_3349",0.776670687573074
"2019_3211_3352",0.80823678922117
"2019_3211_3353",0.65144726786157
"2019_3211_3355",0.636023245764999
"2019_3211_3376",0.44231462008712
"2019_3211_3377",0.636023245764999
"2019_3211_3380",0.852771750419903
"2019_3211_3390",0.185347640190769
"2019_3211_3393",0.339880456681649
"2019_3211_3397",0.70501792999263
"2019_3211_3400",0.636023245764999
"2019_3211_3401",0.44231462008712
"2019_3211_3406",0.850701399321429
"2019_3211_3413",0.841955568552735
"2019_3211_3416",0.776670687573074
"2019_3211_3417",0.65144726786157
"2019_3211_3460",0.830048493122079
"2019_3231_3234",0.125040121297547
"2019_3231_3235",0.220381724136312
"2019_3231_3243",0.494993250645386
"2019_3231_3246",0.327495524665702
"2019_3231_3257",0.0965029643177355
"2019_3231_3263",0.731383723125305
"2019_3231_3266",0.311395111644144
"2019_3231_3268",0.243485343760939
"2019_3231_3273",0.752034567244441
"2019_3231_3274",0.229842263019851
"2019_3231_3276",0.44231462008712
"2019_3231_3277",0.44231462008712
"2019_3231_3280",0.0720878953788736
"2019_3231_3281",0.339880456681649
"2019_3231_3283",0.538733946021146
"2019_3231_3301",0.243485343760939
"2019_3231_3308",0.683497308157325
"2019_3231_3314",0.44231462008712
"2019_3231_3323",0.0677161462417635
"2019_3231_3332",0.0874752968990853
"2019_3231_3333",0.243485343760939
"2019_3231_3340",0.379364686491602
"2019_3231_3343",0.64537167069315
"2019_3231_3346",0.660610931649078
"2019_3231_3347",0.752034567244441
"2019_3231_3349",0.636023245764999
"2019_3231_3352",0.752034567244441
"2019_3231_3353",0.339880456681649
"2019_3231_3355",0.35512992067215
"2019_3231_3376",0.243485343760939
"2019_3231_3377",0.423771360579161
"2019_3231_3380",0.73768213118716
"2019_3231_3390",0.0965029643177355
"2019_3231_3393",0.379227240198699
"2019_3231_3397",0.538733946021146
"2019_3231_3400",0.339880456681649
"2019_3231_3401",0.243485343760939
"2019_3231_3406",0.752034567244441
"2019_3231_3413",0.752034567244441
"2019_3231_3416",0.666934803869794
"2019_3231_3417",0.339880456681649
"2019_3231_3460",0.752034567244441
"2019_3234_3235",0.636023245764999
"2019_3234_3243",0.936998797885073
"2019_3234_3246",0.690741705091679
"2019_3234_3257",0.327495524665702
"2019_3234_3263",0.915414499403687
"2019_3234_3266",0.737811208297154
"2019_3234_3268",0.636023245764999
"2019_3234_3273",0.936998797885073
"2019_3234_3274",0.690839474549995
"2019_3234_3276",0.809753092521427
"2019_3234_3277",0.895498616250638
"2019_3234_3280",0.266844818196386
"2019_3234_3281",0.792714971282559
"2019_3234_3283",0.913719989618336
"2019_3234_3301",0.618363568727425
"2019_3234_3308",0.936998797885073
"2019_3234_3314",0.861793444674265
"2019_3234_3323",0.266844818196386
"2019_3234_3332",0.538733946021146
"2019_3234_3333",0.73415226026657
"2019_3234_3340",0.858309207112246
"2019_3234_3343",0.915414499403687
"2019_3234_3346",0.936998797885073
"2019_3234_3347",0.936998797885073
"2019_3234_3349",0.930324819157074
"2019_3234_3352",0.936998797885073
"2019_3234_3353",0.804852894569358
"2019_3234_3355",0.754267440030198
"2019_3234_3376",0.667717267156019
"2019_3234_3377",0.809753092521427
"2019_3234_3380",0.936998797885073
"2019_3234_3390",0.506366841039713
"2019_3234_3393",0.636023245764999
"2019_3234_3397",0.913719989618336
"2019_3234_3400",0.83871111581469
"2019_3234_3401",0.690839474549995
"2019_3234_3406",0.936998797885073
"2019_3234_3413",0.936998797885073
"2019_3234_3416",0.930324819157074
"2019_3234_3417",0.791377561610701
"2019_3234_3460",0.936998797885073
"2019_3235_3243",0.841955568552735
"2019_3235_3246",0.690839474549995
"2019_3235_3257",0.256087670631956
"2019_3235_3263",0.936998797885073
"2019_3235_3266",0.637535676186855
"2019_3235_3268",0.538733946021146
"2019_3235_3273",0.936998797885073
"2019_3235_3274",0.683497308157325
"2019_3235_3276",0.737811208297154
"2019_3235_3277",0.739999562202837
"2019_3235_3280",0.185347640190769
"2019_3235_3281",0.73415226026657
"2019_3235_3283",0.772606540308321
"2019_3235_3301",0.538733946021146
"2019_3235_3308",0.936998797885073
"2019_3235_3314",0.754267440030198
"2019_3235_3323",0.195719361383276
"2019_3235_3332",0.339880456681649
"2019_3235_3333",0.683497308157325
"2019_3235_3340",0.858309207112246
"2019_3235_3343",0.867680505046292
"2019_3235_3346",0.867680505046292
"2019_3235_3347",0.936998797885073
"2019_3235_3349",0.86013106412864
"2019_3235_3352",0.936998797885073
"2019_3235_3353",0.73415226026657
"2019_3235_3355",0.73415226026657
"2019_3235_3376",0.683497308157325
"2019_3235_3377",0.737811208297154
"2019_3235_3380",0.936998797885073
"2019_3235_3390",0.339880456681649
"2019_3235_3393",0.538733946021146
"2019_3235_3397",0.823610366118852
"2019_3235_3400",0.776876524898462
"2019_3235_3401",0.618363568727425
"2019_3235_3406",0.936998797885073
"2019_3235_3413",0.915414499403687
"2019_3235_3416",0.880771295877494
"2019_3235_3417",0.776876524898462
"2019_3235_3460",0.932389746613287
"2019_3243_3246",0.266844818196386
"2019_3243_3257",0.0611990214819248
"2019_3243_3263",0.636023245764999
"2019_3243_3266",0.198403316154702
"2019_3243_3268",0.195719361383276
"2019_3243_3273",0.747199273212927
"2019_3243_3274",0.241897388032908
"2019_3243_3276",0.359246361909887
"2019_3243_3277",0.452241969048088
"2019_3243_3280",0.0677161462417635
"2019_3243_3281",0.359246361909887
"2019_3243_3283",0.605483657559755
"2019_3243_3301",0.185347640190769
"2019_3243_3308",0.636023245764999
"2019_3243_3314",0.452241969048088
"2019_3243_3323",0.0720878953788736
"2019_3243_3332",0.0677161462417635
"2019_3243_3333",0.42937920080422
"2019_3243_3340",0.47695244909093
"2019_3243_3343",0.636023245764999
"2019_3243_3346",0.636023245764999
"2019_3243_3347",0.65144726786157
"2019_3243_3349",0.636023245764999
"2019_3243_3352",0.705505628027658
"2019_3243_3353",0.426953974864821
"2019_3243_3355",0.266844818196386
"2019_3243_3376",0.283895455114053
"2019_3243_3377",0.359246361909887
"2019_3243_3380",0.767021551302274
"2019_3243_3390",0.0677161462417635
"2019_3243_3393",0.185347640190769
"2019_3243_3397",0.62143153954619
"2019_3243_3400",0.428620691498302
"2019_3243_3401",0.241897388032908
"2019_3243_3406",0.778824763775754
"2019_3243_3413",0.747199273212927
"2019_3243_3416",0.636023245764999
"2019_3243_3417",0.342477603519872
"2019_3243_3460",0.683497308157325
"2019_3246_3257",0.117158900854762
"2019_3246_3263",0.73836359101228
"2019_3246_3266",0.44231462008712
"2019_3246_3268",0.339880456681649
"2019_3246_3273",0.81912552433416
"2019_3246_3274",0.339880456681649
"2019_3246_3276",0.636023245764999
"2019_3246_3277",0.636023245764999
"2019_3246_3280",0.0965029643177355
"2019_3246_3281",0.537865307479893
"2019_3246_3283",0.700979598231664
"2019_3246_3301",0.301693098407153
"2019_3246_3308",0.795010192119086
"2019_3246_3314",0.618363568727425
"2019_3246_3323",0.0965029643177355
"2019_3246_3332",0.243485343760939
"2019_3246_3333",0.388866074060128
"2019_3246_3340",0.665468450781625
"2019_3246_3343",0.767021551302274
"2019_3246_3346",0.767021551302274
"2019_3246_3347",0.795010192119086
"2019_3246_3349",0.776876524898462
"2019_3246_3352",0.830048493122079
"2019_3246_3353",0.590732110450095
"2019_3246_3355",0.538733946021146
"2019_3246_3376",0.371072609961411
"2019_3246_3377",0.636023245764999
"2019_3246_3380",0.830048493122079
"2019_3246_3390",0.220381724136312
"2019_3246_3393",0.339880456681649
"2019_3246_3397",0.700979598231664
"2019_3246_3400",0.590732110450095
"2019_3246_3401",0.339880456681649
"2019_3246_3406",0.830048493122079
"2019_3246_3413",0.830048493122079
"2019_3246_3416",0.776876524898462
"2019_3246_3417",0.590732110450095
"2019_3246_3460",0.795010192119086
"2019_3257_3263",0.936998797885073
"2019_3257_3266",0.888215693598483
"2019_3257_3268",0.778632014354975
"2019_3257_3273",0.936998797885073
"2019_3257_3274",0.868973825552972
"2019_3257_3276",0.925266454483419
"2019_3257_3277",0.907575888532782
"2019_3257_3280",0.538733946021146
"2019_3257_3281",0.930324819157074
"2019_3257_3283",0.925266454483419
"2019_3257_3301",0.791377561610701
"2019_3257_3308",0.932389746613287
"2019_3257_3314",0.930324819157074
"2019_3257_3323",0.524864336763584
"2019_3257_3332",0.690839474549995
"2019_3257_3333",0.86013106412864
"2019_3257_3340",0.895498616250638
"2019_3257_3343",0.936998797885073
"2019_3257_3346",0.936998797885073
"2019_3257_3347",0.932389746613287
"2019_3257_3349",0.932389746613287
"2019_3257_3352",0.936998797885073
"2019_3257_3353",0.932389746613287
"2019_3257_3355",0.930324819157074
"2019_3257_3376",0.880771295877494
"2019_3257_3377",0.930324819157074
"2019_3257_3380",0.936998797885073
"2019_3257_3390",0.674478198684841
"2019_3257_3393",0.791377561610701
"2019_3257_3397",0.932389746613287
"2019_3257_3400",0.936998797885073
"2019_3257_3401",0.829857201983101
"2019_3257_3406",0.932389746613287
"2019_3257_3413",0.932389746613287
"2019_3257_3416",0.936998797885073
"2019_3257_3417",0.932389746613287
"2019_3257_3460",0.932389746613287
"2019_3263_3266",0.133988773779824
"2019_3263_3268",0.0965029643177355
"2019_3263_3273",0.572352493119722
"2019_3263_3274",0.185347640190769
"2019_3263_3276",0.266844818196386
"2019_3263_3277",0.266844818196386
"2019_3263_3280",0.0677161462417635
"2019_3263_3281",0.252329418174423
"2019_3263_3283",0.359246361909887
"2019_3263_3301",0.0822531020230519
"2019_3263_3308",0.538733946021146
"2019_3263_3314",0.252329418174423
"2019_3263_3323",0.0677161462417635
"2019_3263_3332",0.0677161462417635
"2019_3263_3333",0.185347640190769
"2019_3263_3340",0.359570252802502
"2019_3263_3343",0.45896457847599
"2019_3263_3346",0.44231462008712
"2019_3263_3347",0.538733946021146
"2019_3263_3349",0.44231462008712
"2019_3263_3352",0.669648270395082
"2019_3263_3353",0.266844818196386
"2019_3263_3355",0.241897388032908
"2019_3263_3376",0.174211990100157
"2019_3263_3377",0.266844818196386
"2019_3263_3380",0.669648270395082
"2019_3263_3390",0.0677161462417635
"2019_3263_3393",0.0845519817328641
"2019_3263_3397",0.410584011893616
"2019_3263_3400",0.327495524665702
"2019_3263_3401",0.185347640190769
"2019_3263_3406",0.669648270395082
"2019_3263_3413",0.64537167069315
"2019_3263_3416",0.44231462008712
"2019_3263_3417",0.283895455114053
"2019_3263_3460",0.494993250645386
"2019_3266_3268",0.339880456681649
"2019_3266_3273",0.841955568552735
"2019_3266_3274",0.494993250645386
"2019_3266_3276",0.636023245764999
"2019_3266_3277",0.579886389331507
"2019_3266_3280",0.0965029643177355
"2019_3266_3281",0.683497308157325
"2019_3266_3283",0.747071588021054
"2019_3266_3301",0.339880456681649
"2019_3266_3308",0.850701399321429
"2019_3266_3314",0.670901003685123
"2019_3266_3323",0.102528800670798
"2019_3266_3332",0.243485343760939
"2019_3266_3333",0.494993250645386
"2019_3266_3340",0.684523783466513
"2019_3266_3343",0.795010192119086
"2019_3266_3346",0.795010192119086
"2019_3266_3347",0.841955568552735
"2019_3266_3349",0.814290327156251
"2019_3266_3352",0.852771750419903
"2019_3266_3353",0.683497308157325
"2019_3266_3355",0.683497308157325
"2019_3266_3376",0.494993250645386
"2019_3266_3377",0.636023245764999
"2019_3266_3380",0.852771750419903
"2019_3266_3390",0.379227240198699
"2019_3266_3393",0.339880456681649
"2019_3266_3397",0.73415226026657
"2019_3266_3400",0.731383723125305
"2019_3266_3401",0.399584906253711
"2019_3266_3406",0.841955568552735
"2019_3266_3413",0.850701399321429
"2019_3266_3416",0.830048493122079
"2019_3266_3417",0.731383723125305
"2019_3266_3460",0.78040993863644
"2019_3268_3273",0.936998797885073
"2019_3268_3274",0.636023245764999
"2019_3268_3276",0.722938814417366
"2019_3268_3277",0.754267440030198
"2019_3268_3280",0.185347640190769
"2019_3268_3281",0.690839474549995
"2019_3268_3283",0.790717595149408
"2019_3268_3301",0.538733946021146
"2019_3268_3308",0.936998797885073
"2019_3268_3314",0.754267440030198
"2019_3268_3323",0.195719361383276
"2019_3268_3332",0.327495524665702
"2019_3268_3333",0.618363568727425
"2019_3268_3340",0.858309207112246
"2019_3268_3343",0.867680505046292
"2019_3268_3346",0.867680505046292
"2019_3268_3347",0.936998797885073
"2019_3268_3349",0.868973825552972
"2019_3268_3352",0.932389746613287
"2019_3268_3353",0.636030078795552
"2019_3268_3355",0.690839474549995
"2019_3268_3376",0.636023245764999
"2019_3268_3377",0.737811208297154
"2019_3268_3380",0.936998797885073
"2019_3268_3390",0.311395111644144
"2019_3268_3393",0.538733946021146
"2019_3268_3397",0.772606540308321
"2019_3268_3400",0.73415226026657
"2019_3268_3401",0.636023245764999
"2019_3268_3406",0.915414499403687
"2019_3268_3413",0.936998797885073
"2019_3268_3416",0.868973825552972
"2019_3268_3417",0.719151320454495
"2019_3268_3460",0.936998797885073
"2019_3273_3274",0.133988773779824
"2019_3273_3276",0.198403316154702
"2019_3273_3277",0.198403316154702
"2019_3273_3280",0.0677161462417635
"2019_3273_3281",0.319631017273543
"2019_3273_3283",0.225113071298473
"2019_3273_3301",0.121161475495996
"2019_3273_3308",0.359246361909887
"2019_3273_3314",0.186663010803752
"2019_3273_3323",0.0677161462417635
"2019_3273_3332",0.0677161462417635
"2019_3273_3333",0.133988773779824
"2019_3273_3340",0.359570252802502
"2019_3273_3343",0.362124766225795
"2019_3273_3346",0.346736439985041
"2019_3273_3347",0.44231462008712
"2019_3273_3349",0.359246361909887
"2019_3273_3352",0.64537167069315
"2019_3273_3353",0.198403316154702
"2019_3273_3355",0.133988773779824
"2019_3273_3376",0.125463540440733
"2019_3273_3377",0.198403316154702
"2019_3273_3380",0.669648270395082
"2019_3273_3390",0.0677161462417635
"2019_3273_3393",0.0677161462417635
"2019_3273_3397",0.225113071298473
"2019_3273_3400",0.239387933800119
"2019_3273_3401",0.133988773779824
"2019_3273_3406",0.669648270395082
"2019_3273_3413",0.538733946021146
"2019_3273_3416",0.359246361909887
"2019_3273_3417",0.133988773779824
"2019_3273_3460",0.44231462008712
"2019_3274_3276",0.690839474549995
"2019_3274_3277",0.690839474549995
"2019_3274_3280",0.141987451719394
"2019_3274_3281",0.654803442505823
"2019_3274_3283",0.754267440030198
"2019_3274_3301",0.413231892920138
"2019_3274_3308",0.83871111581469
"2019_3274_3314",0.690839474549995
"2019_3274_3323",0.133988773779824
"2019_3274_3332",0.408576196380354
"2019_3274_3333",0.538733946021146
"2019_3274_3340",0.685553711246038
"2019_3274_3343",0.827071433769521
"2019_3274_3346",0.836480954901135
"2019_3274_3347",0.852771750419903
"2019_3274_3349",0.754267440030198
"2019_3274_3352",0.880771295877494
"2019_3274_3353",0.654803442505823
"2019_3274_3355",0.65144726786157
"2019_3274_3376",0.538733946021146
"2019_3274_3377",0.619194986619569
"2019_3274_3380",0.843148073414246
"2019_3274_3390",0.266844818196386
"2019_3274_3393",0.429630475231708
"2019_3274_3397",0.754267440030198
"2019_3274_3400",0.669844741071777
"2019_3274_3401",0.538733946021146
"2019_3274_3406",0.867680505046292
"2019_3274_3413",0.867680505046292
"2019_3274_3416",0.734062915370001
"2019_3274_3417",0.636023245764999
"2019_3274_3460",0.852771750419903
"2019_3276_3277",0.538733946021146
"2019_3276_3280",0.0753730515511331
"2019_3276_3281",0.44231462008712
"2019_3276_3283",0.636023245764999
"2019_3276_3301",0.243485343760939
"2019_3276_3308",0.747199273212927
"2019_3276_3314",0.538733946021146
"2019_3276_3323",0.0801966068792458
"2019_3276_3332",0.185347640190769
"2019_3276_3333",0.494252424165751
"2019_3276_3340",0.572818027489039
"2019_3276_3343",0.731383723125305
"2019_3276_3346",0.731383723125305
"2019_3276_3347",0.778824763775754
"2019_3276_3349",0.683497308157325
"2019_3276_3352",0.73836359101228
"2019_3276_3353",0.45896457847599
"2019_3276_3355",0.413231892920138
"2019_3276_3376",0.339880456681649
"2019_3276_3377",0.538733946021146
"2019_3276_3380",0.795010192119086
"2019_3276_3390",0.185347640190769
"2019_3276_3393",0.243485343760939
"2019_3276_3397",0.65144726786157
"2019_3276_3400",0.44231462008712
"2019_3276_3401",0.339880456681649
